old_path,model,implementation,dataset,context_mode,feature_set,purpose,scope,is_pipeline,is_benchmark,is_smoke,is_analysis,is_ablation,is_modality_missing,is_formal,is_official,is_paper_aligned,is_project_variant,entrypoint,referenced_configs,referenced_scripts,feature_path,output_path,candidate_new_path,risk_level,confidence,manual_review,notes,yaml_top_level_keys,model_key,model_variant,causal_flag,split,validation_session,test_session,seed,task,parent_base_config,pipeline_stages,checkpoint_path,runtime_keys,modality_settings,missing_modality_settings,provenance_evidence
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_lr3e4.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr3e4.yaml,,,,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_lr3e4.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,stability_ablation,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr3e4.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_lr5e4.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr5e4.yaml,,,,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_lr5e4.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,stability_ablation,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_lr5e4.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,,,,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_stable_candidate.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,MultiDAGCL,,,"[""val"", ""test""]",,,,stability_ablation,configs/baselines/multidag_cl/iemocap/stabilize/context_w5_tav_stable_candidate.yaml,,best_model.pt,"[""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/smoke/causal_dialoguegcn_iemocap_synthetic.yaml,dialoguegcn,unified,synthetic,causal_context,synthetic,smoke,model,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,scripts/workflows/causal_graph/train.py,,,,,configs/dialoguegcn/unified/synthetic/causal_context/synthetic/audit_fixture.yaml,low,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,seed|model|synthetic,CausalDialogueGCNBaseline,,,,,,947,smoke,,,,,,,
configs/smoke/causal_gsmcc_iemocap_synthetic.yaml,gsmcc,project_variant,synthetic,causal_context,synthetic,smoke,model,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,scripts/workflows/causal_graph/train.py,,,,,configs/gsmcc/project_variant/synthetic/causal_context/synthetic/audit_fixture.yaml,high,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,seed|model|loss|synthetic,CausalGSMCCInspiredBaseline,,,,,,731,smoke,,,,,,,GS-MCC project_variant; not author_official
configs/smoke/original_repro/dialoguegcn_clean.yaml,dialoguegcn,paper_aligned,iemocap,full_context,clean_roberta_features,smoke,model,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,tmp/smoke_outputs,configs/dialoguegcn/paper_aligned/iemocap/full_context/clean_roberta_features/smoke.yaml,low,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|protocol_version|model|dataset|training|optimizer|scheduler|system|output,original_repro_dialoguegcn,noncausal_offline_full_context,,,,Ses05,42,smoke,,,,,"[""text""]",,paper_aligned project implementation; not author_official; clean RoBERTa protocol/path/content
configs/smoke/original_repro/dialoguegcn_legacy.yaml,dialoguegcn,paper_aligned,iemocap,full_context,legacy_mmgcn_features,smoke,model,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,tmp/smoke_outputs,configs/dialoguegcn/paper_aligned/iemocap/full_context/legacy_mmgcn_features/smoke.yaml,low,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|protocol_version|model|dataset|training|optimizer|scheduler|system|output,original_repro_dialoguegcn,noncausal_offline_full_context,,,,Ses05,42,smoke,,,,,"[""text""]",,paper_aligned project implementation; not author_official; legacy MMGCN-style feature path/content
configs/smoke/original_repro/gsmcc_clean.yaml,gsmcc,project_variant,iemocap,full_context,clean_roberta_features,smoke,model,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,scripts/workflows/paper_aligned/train.py,,,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,tmp/smoke_outputs,configs/gsmcc/project_variant/iemocap/full_context/clean_roberta_features/smoke.yaml,high,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|protocol_version|model|dataset|training|optimizer|scheduler|system|output,project_paper_oriented_gsmcc,PROJECT_VARIANT_NOT_PAPER_REPRODUCTION,,,,Ses05,42,smoke,,,,,,,GS-MCC project_variant; not author_official; clean RoBERTa protocol/path/content
configs/smoke/original_repro/gsmcc_legacy.yaml,gsmcc,project_variant,iemocap,full_context,legacy_mmgcn_features,smoke,model,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,scripts/workflows/paper_aligned/train.py,,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,tmp/smoke_outputs,configs/gsmcc/project_variant/iemocap/full_context/legacy_mmgcn_features/smoke.yaml,high,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|protocol_version|model|dataset|training|optimizer|scheduler|system|output,project_paper_oriented_gsmcc,PROJECT_VARIANT_NOT_PAPER_REPRODUCTION,,,,Ses05,42,smoke,,,,,,,GS-MCC project_variant; not author_official; legacy MMGCN-style feature path/content
configs/smoke/original_repro/mmgcn_clean.yaml,mmgcn,paper_aligned,iemocap,full_context,clean_roberta_features,smoke,model,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,tmp/smoke_outputs,configs/mmgcn/paper_aligned/iemocap/full_context/clean_roberta_features/smoke.yaml,low,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|protocol_version|model|dataset|training|optimizer|scheduler|system|output,original_repro_mmgcn,noncausal_offline_full_context,,,,Ses05,42,smoke,,,,,,,paper_aligned project implementation; not author_official; clean RoBERTa protocol/path/content
configs/smoke/original_repro/mmgcn_legacy.yaml,mmgcn,paper_aligned,iemocap,full_context,legacy_mmgcn_features,smoke,model,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,tmp/smoke_outputs,configs/mmgcn/paper_aligned/iemocap/full_context/legacy_mmgcn_features/smoke.yaml,low,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|protocol_version|model|dataset|training|optimizer|scheduler|system|output,original_repro_mmgcn,noncausal_offline_full_context,,,,Ses05,42,smoke,,,,,,,paper_aligned project implementation; not author_official; legacy MMGCN-style feature path/content
configs/smoke/original_repro/multidag_cl_clean.yaml,multidag_cl,paper_aligned,iemocap,full_context,clean_roberta_features,smoke,model,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,tmp/smoke_outputs,configs/multidag_cl/paper_aligned/iemocap/full_context/clean_roberta_features/smoke.yaml,low,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|protocol_version|model|dataset|training|optimizer|scheduler|system|output,original_repro_multidag_cl,noncausal_offline_full_context,,,,Ses05,42,smoke,,,,,,,paper_aligned project implementation; not author_official; clean RoBERTa protocol/path/content
configs/smoke/original_repro/multidag_cl_legacy.yaml,multidag_cl,paper_aligned,iemocap,full_context,legacy_mmgcn_features,smoke,model,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,tmp/smoke_outputs,configs/multidag_cl/paper_aligned/iemocap/full_context/legacy_mmgcn_features/smoke.yaml,low,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|protocol_version|model|dataset|training|optimizer|scheduler|system|output,original_repro_multidag_cl,noncausal_offline_full_context,,,,Ses05,42,smoke,,,,,,,paper_aligned project implementation; not author_official; legacy MMGCN-style feature path/content
configs/smoke/train_causal_dialoguegcn_end_to_end.yaml,dialoguegcn,unified,synthetic,causal_context,synthetic,smoke,model,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,scripts/workflows/causal_graph/train.py,,,,outputs,configs/dialoguegcn/unified/synthetic/causal_context/synthetic/smoke_end_to_end.yaml,low,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|run_name|system|dataset|model|graph|loss|training|optimizer|scheduler|synthetic|output,causal_dialoguegcn,,true,,,,3203,smoke,,,,"[""causal"", ""causal_contract_version"", ""graph""]",,,
configs/smoke/train_causal_dialoguegcn_iemocap_real_2epoch.yaml,dialoguegcn,unified,iemocap,causal_context,legacy_mmgcn_features,smoke,model,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,scripts/workflows/causal_graph/train.py,,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,outputs,configs/dialoguegcn/unified/iemocap/causal_context/legacy_mmgcn_features/smoke_real_2epoch.yaml,low,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|run_name|system|dataset|model|graph|loss|training|optimizer|scheduler|output,causal_dialoguegcn,,true,,,,42,smoke,,,,"[""causal"", ""causal_contract_version"", ""graph""]",,,legacy MMGCN-style feature path/content
configs/smoke/train_causal_gsmcc_end_to_end.yaml,gsmcc,project_variant,synthetic,causal_context,synthetic,smoke,model,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,scripts/workflows/causal_graph/train.py,,,,outputs,configs/gsmcc/project_variant/synthetic/causal_context/synthetic/smoke_end_to_end.yaml,high,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|run_name|system|dataset|model|graph|loss|training|optimizer|scheduler|synthetic|output,causal_gsmcc_inspired,,true,,,,3101,smoke,,,,"[""causal"", ""causal_contract_version"", ""graph""]",,,GS-MCC project_variant; not author_official
configs/smoke/train_causal_gsmcc_iemocap_real_2epoch.yaml,gsmcc,project_variant,iemocap,causal_context,legacy_mmgcn_features,smoke,model,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,scripts/workflows/causal_graph/train.py,,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,outputs,configs/gsmcc/project_variant/iemocap/causal_context/legacy_mmgcn_features/smoke_real_2epoch.yaml,high,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|run_name|system|dataset|model|graph|loss|training|optimizer|scheduler|output,causal_gsmcc_inspired,,true,,,,42,smoke,,,,"[""causal"", ""causal_contract_version"", ""graph""]",,,GS-MCC project_variant; not author_official; legacy MMGCN-style feature path/content
configs/smoke/train_mmgcn_smoke.yaml,mmgcn,unified,synthetic,full_context,synthetic,smoke,model,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,scripts/models/mmgcn/unified/train.py,,,,tmp/smoke_outputs,configs/mmgcn/unified/synthetic/full_context/synthetic/smoke.yaml,low,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|system|dataset|model|train|logging|graph|modality|notes,MMGCN,,full,,,,7,smoke,,,,"[""graph""]","[""text"", ""audio"", ""visual""]",,
configs/smoke/train_multidag_cl_smoke.yaml,multidag_cl,unified,synthetic,causal_context,synthetic,smoke,model,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,scripts/models/multidag_cl/unified/train.py,,scripts/models/multidag_cl/unified/smoke.py,,outputs,configs/multidag_cl/unified/synthetic/causal_context/synthetic/smoke.yaml,low,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,seed|dataset|model|training|output,MultiDAGCL,,,,,,42,smoke,,,,,"[""text"", ""audio"", ""visual""]",,
configs/train_mmgcn_iemocap_official.yaml,mmgcn,unified,iemocap,full_context,legacy_mmgcn_features,formal,model,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,scripts/models/mmgcn/unified/train.py,,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,outputs,configs/mmgcn/unified/iemocap/full_context/legacy_mmgcn_features/val_official_prefix.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|system|dataset|model|train|logging|graph,MMGCN,,full,,,,42,formal,,,,"[""graph""]",,,legacy MMGCN-style feature path/content
configs/train_mmgcn_m3ed.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,development,model,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,scripts/models/mmgcn/unified/train.py,,scripts/dev/check_env.py|scripts/diagnostics/data/debug_m3ed_dataloader.py|scripts/diagnostics/data/debug_m3ed_feature_dataset.py|scripts/diagnostics/data/diagnose_m3ed_label_alignment.py|scripts/diagnostics/experiments/debug_io.py|scripts/diagnostics/models/mmgcn/debug_mmgcn_forward.py|scripts/diagnostics/models/multidag_cl/debug_multidag_cl_real_batch.py|scripts/diagnostics/models/simple_mlp/debug_simple_mlp_step.py|scripts/models/mmgcn/unified/train.py|scripts/workflows/train_from_config.py,data/processed/M3ED/features/Asent_wav2vec_zh2chmed2e5last-Vsent_avg_affectdenseface-Lsent_cls_robert_wwm_base_chinese4chmed.pkl,outputs,configs/mmgcn/unified/m3ed/full_context/m3ed_features/skeleton.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|system|dataset|model|train|logging|notes|graph,MMGCN,,full,,,,42,development,,,,"[""graph""]",,,
configs/train_mmgcn_m3ed_causal.yaml,mmgcn,unified,m3ed,causal_context,m3ed_features,development,model,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,scripts/models/mmgcn/unified/train.py,,,data/processed/M3ED/features/Asent_wav2vec_zh2chmed2e5last-Vsent_avg_affectdenseface-Lsent_cls_robert_wwm_base_chinese4chmed.pkl,outputs,configs/mmgcn/unified/m3ed/causal_context/m3ed_features/skeleton.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|system|dataset|model|train|logging|notes|graph,MMGCN,,causal,,,,42,development,,,,"[""graph""]",,,
configs/train_simple_mlp_m3ed.yaml,simple_mlp,unified,m3ed,full_context,m3ed_features,development,model,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,scripts/models/simple_mlp/train.py,,scripts/models/simple_mlp/train.py,data/processed/M3ED/features/Asent_wav2vec_zh2chmed2e5last-Vsent_avg_affectdenseface-Lsent_cls_robert_wwm_base_chinese4chmed.pkl,outputs,configs/simple_mlp/unified/m3ed/full_context/m3ed_features/development.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|system|dataset|model|train|logging|notes,SimpleMLP,,,,,,42,development,,,,,,,
